region,period,community_id,n_words,top_words_preview,label,lane,origin,inherited_from,fit_check_rationale
british,1510-1530,1,1713,noblesse; benygne; trueth; pride; hatred; merites; petycyon; merytes; felycyte,"Virtue, Nobility & Human Character",Morality: Virtue & Vice,human,,
british,1790-1810,20,955,zeno; josephus; miscellanies; grammarians; beda; edinb; mela; gododin; biographical,Classical Historians & Authors,"Books, Learning & Scholarship",inherited,1770-1790#13,Still classical historians/authors.
british,1790-1810,25,692,longitudinally; truncated; cylindrical; striated; obtuse; roundish; ferruginous; transverse; streaked,Scientific Description & Measurement,"Science, Mathematics & Natural Philosophy",human,,
british,1790-1810,27,586,caen; tara; boulogne; hispaniola; andros; verdun; lyons; brest; presburg,World City & Place Names,Geography & Territory,human,,
british,1790-1810,31,499,swer; nexed; amygdaloid; enigma; tiquity; vulgare; gel; arrant; untruth,Mixed Fragments & Miscellany,Structural / Uncertain,human,,
british,1790-1810,32,492,glade; bowers; bow'rs; craggy; glades; dells; meads; lawns; rill,"Rivers, Cliffs & Terrain Features",Geography & Territory,inherited,1770-1790#14,Still terrain/landscape features.
british,1790-1810,23,749,flung; flings; pull'd; pulls; drives; pushes; darted; tumble; jumps,Physical Motion Verbs,Structural / Uncertain,inherited,1770-1790#15,Still physical motion verbs.
british,1790-1810,35,428,sidering; jecture; peatedly; cealed; sidence; maining; tinuing; tinually; specting,Truncated Word Fragments (Prefix-Stripped),Structural / Uncertain,human,,
british,1790-1810,44,131,balfour; marmaduke; humphry; knt; wm; launcelot; hub; chr; nicholas,Personal & Gentry Names,"History, Genealogy, Nobility & Kinship",human,,
british,1790-1810,2,1937,esset; labore; tanto; itaque; quanquam; igitur; regem; ingenii; ultro,Latin Text,Structural / Uncertain,inherited,1770-1790#9,Still Latin text.
british,1790-1810,13,1203,insurrections; compositions; publications; tribunals; combinations; notices; traditions; excellencies; exactions,Civic & Legal Administrative Vocabulary,"Government, Law & Administration",human,1770-1790#1,
british,1790-1810,26,590,trowsers; plaited; leathern; talons; shirt; sleeves; collar; ribbons; apron,Clothing & Dress,"Domestic Life, Dress & Household",human,,
british,1790-1810,15,1130,disarms; wakes; warms; elevates; vow'd; forsakes; hails; sooths; drags,Physical & Poetic Action Verbs,Structural / Uncertain,inherited,1770-1790#11,Still physical/poetic action verbs.
british,1790-1810,19,1018,dewy; tufted; scaly; scented; roseate; burnish'd; refulgent; livid; silvery,Ornate Descriptive Poetic Diction,"Literature, Drama & Poetic Diction",human,,
british,1790-1810,14,1146,feldspar; soda; quartz; glandular; vomiting; granular; fluor; stalactitical; steatite,Mineralogy & Geology,"Science, Mathematics & Natural Philosophy",human,1770-1790#8,
british,1790-1810,37,315,thare; regentis; vther; counsall; complices; commaunded; aforesayde; earle; sonne,Biblical & Divine Command,"Religion, Theology & the Church",human,,
british,1790-1810,33,470,subverting; enforcing; diminishing; securing; manifesting; obviating; facilitating; establishing; suppression,Present-Participle Action Verbs,Structural / Uncertain,human,,
british,1790-1810,9,1394,honiton; whitchurch; coates; dunmow; mildenhall; kirby; heaton; knighton; leominster,Mixed English Names & Places,"History, Genealogy, Nobility & Kinship",inherited,1770-1790#4,Still English place names.
british,1790-1810,46,104,vouring; nerva; vised; ples; venturers; tolia; nue; libitum; jacent,Truncated Word Fragments,Structural / Uncertain,human,,
british,1790-1810,39,227,tinctured; lined; corresponded; intermixed; impregnated; mingles; imbued; fringed; shaded,Mixing & Blending Verbs,Structural / Uncertain,human,,
british,1790-1810,47,46,shouldst; couldst; fhalt; did'st; wouldst; say'st; doft; see'st; mayst,Second-Person Archaic Verb Forms,Structural / Uncertain,inherited,1770-1790#18,Still archaic second-person verb forms.
british,1790-1810,28,564,warblings; attune; dulcet; attun'd; philomel; plaintive; list'ning; responsive; tradesmen,Pastoral Song & Music,"Literature, Drama & Poetic Diction",human,,
british,1790-1810,40,196,preys; commented; encroached; animadvert; relying; depending; preyed; perch'd; preying,Mixed Verbs (Preying & Depending),Structural / Uncertain,human,,
british,1790-1810,12,1231,onions; cloves; fried; parsley; sliced; ginger; slice; mulberries; celery,Domestic & Culinary Items,"Domestic Life, Dress & Household",inherited,1770-1790#3,Still culinary/domestic items.
british,1790-1810,22,753,rubra; collared; holcus; acacia; sylvestris; alpina; walnut; loxia; ilex,Botanical & Zoological Taxonomy,"Science, Mathematics & Natural Philosophy",human,,
british,1790-1810,42,171,leger; olave; germain; alban's; albans; maloes; augustin; amand; jago,Saints' Names & Churches,"Religion, Theology & the Church",human,,
british,1790-1810,38,250,opposi; communica; determina; disposi; declara; investiga; inclina; approba; sional,Truncated Word Fragments (Suffix-Stripped),Structural / Uncertain,human,,
british,1790-1810,43,161,loughborough; hawkesbury; fitzwilliam; nugent; auckland; mornington; sackville; granard; mountjoy,British Peerage & Noble Titles,"History, Genealogy, Nobility & Kinship",human,,
british,1790-1810,41,176,munication; actly; perience; municate; cellence; ercise; mune; amined; mandant,Truncated Word Fragments (Prefix-Stripped),Structural / Uncertain,human,,
british,1790-1810,50,25,manent; formance; suade; severance; suaded; suasion; sonal; pendicular; formers; fectly,Truncated Word Fragments (Per- Prefix Stripped),Structural / Uncertain,human,,
british,1790-1810,48,32,observ; declar; increas; includ; strik; preced; leav; oblig; notwithstand,Truncated Verb Stems,Structural / Uncertain,human,,
british,1790-1810,0,2280,y'r; insola; blancs; theophanes; cicer; avarren; vitali; calcedony; goodwyn,Mixed Multilingual Fragments,Structural / Uncertain,human,,
british,1790-1810,49,30,riched; couragement; tertain; gaged; couraged; tirely; tertained; gagements; deavours,Truncated Word Fragments (En- Prefix Stripped),Structural / Uncertain,human,,
british,1810-1830,93,171,sixteen; six; eight; riper; five; fifteen; maturer; dols; seventeen,"Ages, Numbers & Life Stages",Structural / Uncertain,human,,
british,1810-1830,61,483,bordars; firlot; skillings; martlets; cheveron; cwt; rupees; piasters; fifths,"Currency, Weights & Measures","Trade, Finance & Commerce",human,,
british,1810-1830,85,216,fleeter; bigger; pleasanter; sublimer; malyce; thicker; avorse; prouder; sharper,Comparative Adjectives,Structural / Uncertain,inherited,1790-1810#45,Still comparative adjectives.
british,1810-1830,30,984,unjustifiable; equivocal; flagrant; uncharitable; detrimental; unfounded; impolitic; exempla; illiberal,Mixed Abstract Nouns,Structural / Uncertain,inherited,1790-1810#3,Still mixed abstract adjectives/nouns.
british,1810-1830,28,991,picturesquely; tastefully; judiciously; abominably; indiscreetly; inaccurately; elegantly; advantageously; ingeniously,Manner Adverbs (-ly Forms),Structural / Uncertain,human,,
british,1810-1830,78,268,sep; oct; sth; gth; monday; tuesday; october; january; wednesday,Calendar Dates & Days of the Week,Structural / Uncertain,human,1790-1810#34,
british,1810-1830,4,1618,influenced; weakened; countenanced; contradicted; demonstrated; provoked; inflamed; reinforced; conceded,Descriptive Adjectives & Narrative Verbs,Structural / Uncertain,inherited,1790-1810#4,Still mixed descriptive verbs.
british,1810-1830,50,614,hollows; interstices; ridges; fissures; cavity; cavities; dells; glades; valleys,"Rivers, Cliffs & Terrain Features",Geography & Territory,inherited,1790-1810#32,Still terrain features.
british,1810-1830,15,1283,rawlinson; nicholls; williamson; chadwick; biggs; eardley; stephenson; m'lean; gerrard,English Surnames,"History, Genealogy, Nobility & Kinship",inherited,1790-1810#8,Still English surnames.
british,1810-1830,41,730,championet; oudinot; byng's; pichegru; daendels; giulay; davoust; vandeleur; emb,Napoleonic-Era Military Commanders,Military & Warfare,human,,
british,1810-1830,66,433,frolic; sportive; amain; revelry; mirthful; joyous; gladsome; concerts; boxing,"Mirth, Revelry & Festivity",Structural / Uncertain,human,,
british,1810-1830,27,997,cimbri; ottawas; huns; scythians; bulgarians; locris; sarmatians; goths; karaite,Peoples & Nations,"History, Genealogy, Nobility & Kinship",inherited,1790-1810#29,Still peoples/nations/ethnic groups.
british,1810-1830,19,1173,messala; darius; quintus; superbus; marcus; cartha; publius; caius; albinus,Ancient & Medieval Historical Figures,"History, Genealogy, Nobility & Kinship",inherited,1790-1810#24,Still ancient historical figure names.
british,1810-1830,45,652,blockhead; saucy; rogue; knaves; harum; snarling; simpleton; knave; slang,Comic & Satirical Character Types,"Literature, Drama & Poetic Diction",human,,
british,1810-1830,33,939,ascra; ashtabula; winnipiseogee; geauga; genesee; appomatox; lochy; cephissos; tesin,American & World Place Names,Geography & Territory,human,,
british,1810-1830,29,987,mouldings; stucco; sculptures; mosaics; pannels; stuccoed; pilasters; parapet; tiles,Architectural Features,"Domestic Life, Dress & Household",inherited,1790-1810#21,Still architectural vocabulary.
british,1810-1830,22,1111,vexes; beguiles; exalts; derides; loveth; commends; forsakes; deceives; acknowledges,Physical & Poetic Action Verbs,Structural / Uncertain,inherited,1790-1810#15,Still action verbs.
british,1810-1830,2,1770,charlton; northumb; kington; burnley; denton; hants; herts; shiffnal; stoke,Mixed English Names & Places,"History, Genealogy, Nobility & Kinship",inherited,1790-1810#9,Still English place names.
british,1810-1830,46,644,tufted; o'erhung; heathy; crested; cavern'd; craggy; beetling; mantled; wav'd,Rugged Landscape Poetic Description,"Nature, Landscape & Weather",human,,
british,1810-1830,36,880,murd'rous; infuriate; unhallow'd; vengeful; debas'd; dastard; pois'nous; oppression's; unpitying,Ornate Descriptive Poetic Diction,"Literature, Drama & Poetic Diction",inherited,1790-1810#5,Still ornate poetic imagery.
british,1810-1830,47,640,barbara; dorothy; frances; johanna; isabel; eleanor; spouse; niece; philippa,Kinship Terms Mixed with OCR Noise,Structural / Uncertain,inherited,1790-1810#30,"Core still includes kinship terms (spouse, niece, lineage) alongside female personal names, with OCR noise remaining in the peripheral tier."
british,1810-1830,26,1048,fever'd; quiv'ring; madd'ning; venom'd; rack'd; with'ring; frenzied; chill'd; mad'ning,"Fever, Frenzy & Affliction (Poetic)","Literature, Drama & Poetic Diction",human,1790-1810#11,
british,1810-1830,8,1440,provoke; impute; despise; contemn; subdue; emolu; impedi; refer; deride,General Action Verbs,Structural / Uncertain,inherited,1790-1810#10,Still general action verbs.
british,1810-1830,5,1498,marq; billy; sna; sirrah; solus; pshaw; puppy; schnell; eh,Dramatic Character Names & Oaths,"Literature, Drama & Poetic Diction",inherited,1790-1810#1,Still dramatic character names and oaths.
british,1810-1830,16,1263,iwi; ovx; roig; ruv; eig; tcov; xara; axx; aev,OCR Fragment Noise,Structural / Uncertain,inherited,1790-1810#16,Still clearly OCR fragment noise.
british,1810-1830,59,519,development; developement; aristocracy; treaty; organization; negotiations; declaration; tyranny; subversion,Political Organization & Governance,"Government, Law & Administration",human,,
british,1810-1830,52,580,restraining; enforcing; employing; subjecting; modifying; providing; illustrating; counteracting; applying,Present-Participle Action Verbs,Structural / Uncertain,inherited,1790-1810#33,Still present-participle action verbs.
british,1810-1830,49,633,mulgrave; eglinton; balcarras; yarborough; grantley; salton; rothes; aylmer; kenyon,British Peerage & Noble Titles,"History, Genealogy, Nobility & Kinship",inherited,1790-1810#43,Still British peerage titles.
british,1810-1830,11,1332,modifications; hypotheses; assertions; miscellany; illustrations; declarations; fictions; pronunciation; tendencies,Scholarly & Rhetorical Vocabulary,Rhetoric & Persuasion,human,1790-1810#13,
british,1810-1830,58,524,romish; doctrines; priests; carmelite; morality; doctrine; judaism; tenets; nicene,Religious Doctrine & Denominations,"Religion, Theology & the Church",human,,
british,1810-1830,56,550,anguish; grief; tortures; phantoms; griefs; pain; joys; spectres; pangs,"Grief, Suffering & Emotional Turmoil","Literature, Drama & Poetic Diction",human,,
british,1810-1830,87,211,derr; somervile; waterville; egton; knoyle; harnham; deverill; allerton; uist,English & Scottish Village Names,Geography & Territory,human,,
british,1810-1830,21,1133,meinungen; avila; niort; riom; hoya; viatka; valenciennes; schweitz; nievre,World City & Place Names,Geography & Territory,inherited,1790-1810#27,Still world place names.
british,1810-1830,24,1061,lamlash; alicante; punta; citra; carthagena; bouro; calicut; anguilla; formosa,World Geographic Place Names,Geography & Territory,inherited,1790-1810#17,Still world geographic place names.
british,1810-1830,95,146,marmaduke; phelim; knt; wdliam; geoffry; brian; eustace; bourchier; rowland,Personal & Gentry Names,"History, Genealogy, Nobility & Kinship",inherited,1790-1810#44,Still personal/gentry names.
british,1810-1830,72,368,thess; eph; zech; criste; deut; ephes; glenfinnart; zechariah; ezek,Biblical Book Abbreviations & Citations,"Religion, Theology & the Church",human,,
british,1810-1830,53,571,swering; tiochus; cients; noyance; cestor; tique; swers; nexed; englishwoman,Mixed Fragments & Miscellany,Structural / Uncertain,inherited,1790-1810#31,Still a mixed bag of fragments.
british,1810-1830,14,1293,misrepresentations; perjury; necessarians; intemperance; intolerance; hypocrisy; imprisonments; impiety; selfishness,Mixed Poetic & Emotional Vocabulary,Structural / Uncertain,inherited,1790-1810#7,Still a heterogeneous mix of moral/emotional vocabulary.
british,1810-1830,20,1158,pull'd; toss; stream'd; jumping; dash'd; flings; pulls; creeps; streamed,Physical Motion Verbs,Structural / Uncertain,inherited,1790-1810#23,Still physical motion verbs.
british,1810-1830,99,132,chaco; britian; undis; piton; kanhaway; decom; foun; circum; britaiu,Mixed Fragments & Place Names,Structural / Uncertain,human,,
british,1810-1830,3,1641,payments; payment; assessment; sheriffs; receipts; forfeitures; sudder; payable; treasurer,Government Offices & Administration,"Government, Law & Administration",inherited,1790-1810#6,Still government/administration vocabulary.
british,1810-1830,76,335,chasseurs; lancers; grenadiers; regulars; cuirassiers; hussars; cavalry; sepoys; battalions,Military Units & Cavalry,Military & Warfare,human,,
british,1810-1830,9,1352,muslin; striped; straps; satin; thong; buttoned; hoops; nails; scarf,Clothing & Dress,"Domestic Life, Dress & Household",inherited,1790-1810#26,Still clothing vocabulary.
british,1810-1830,32,958,frankness; disinterested; integrity; impartiality; liveliness; pathos; clearness; acquirements; perseverance,Character Virtues & Qualities,Morality: Virtue & Vice,human,,
british,1810-1830,55,556,terminal; striated; largeur; transversely; lamin; valves; triangular; convex; abdomen,Scientific Description & Measurement,"Science, Mathematics & Natural Philosophy",inherited,1790-1810#25,Still scientific descriptive/measurement vocabulary.
